Por procesar: 2,011

[358/2011] TIC 401125028 ... ok | sec=89 | vf=0.978 | 0.73s
[359/2011] TIC 133505138 ... ok | sec=9 | vf=0.904 | 0.61s
[360/2011] TIC 358107516 ... ok | sec=27 | vf=0.957 | 0.62s
[361/2011] TIC 369480087 ... ok | sec=70 | vf=0.803 | 0.63s
[362/2011] TIC 385624852 ... ok | sec=37 | vf=0.902 | 0.55s
[363/2011] TIC 233681149 ... ok | sec=14 | vf=0.963 | 0.64s
[364/2011] TIC 232941965 ... ok | sec=75 | vf=0.938 | 0.52s
[365/2011] TIC 382302241 ... ok | sec=27 | vf=0.957 | 0.58s
[366/2011] TIC 443658196 ... ok | sec=38 | vf=0.963 | 0.59s
[367/2011] TIC 267867517 ... ok | sec=55 | vf=0.965 | 0.57s
[368/2011] TIC 258804746 ... ok | sec=31 | vf=0.885 | 0.58s
[369/2011] TIC 70524163 ... ok | sec=97 | vf=0.735 | 0.54s
[370/2011] TIC 366602797 ... ok | sec=71 | vf=0.811 | 0.58s
[371/2011] TIC 63898957 ... ok | sec=30 | vf=0.814 | 0.56s
[372/2011] TIC 63898957 ... ok | sec=30 | vf=0.814 | 0.55s
[373/2011] TIC 198390247 ... ok | sec=14 | vf=0.963 | 0.54s
[374/2011] TIC 198390247 ... ok | sec=14 | vf=0.963 | 0.57s
[375/2011] TIC 279605855 ... ok | sec=78 | vf=0.975 | 0.54s
[376/2011] TIC 268439377 ... ok | sec=89 | vf=0.978 | 0.61s
[377/2011] TIC 155005217 ... ok | sec=83 | vf=0.965 | 0.59s
[378/2011] TIC 98796344 ... ok | sec=31 | vf=0.913 | 0.59s
[379/2011] TIC 371711170 ... ok | sec=53 | vf=0.829 | 0.59s
[380/2011] TIC 322862882 ... ok | sec=91 | vf=0.555 | 0.53s
[381/2011] TIC 456305193 ... ok | sec=74 | vf=0.552 | 0.58s
[382/2011] TIC 178155732 ... ok | sec=31 | vf=0.910 | 0.57s
[383/2011] TIC 178155732 ... ok | sec=31 | vf=0.910 | 0.50s
[384/2011] TIC 178155732 ... ok | sec=31 | vf=0.910 | 0.55s
[385/2011] TIC 410245915 ... ok | sec=35 | vf=0.761 | 0.54s
[386/2011] TIC 417948359 ... ok | sec=22 | vf=0.821 | 0.58s
[387/2011] TIC 21832928 ... ok | sec=26 | vf=0.962 | 0.53s
[388/2011] TIC 155807906 ... ok | sec=88 | vf=0.884 | 0.51s
[389/2011] TIC 69997672 ... ok | sec=40 | vf=0.966 | 0.53s
[390/2011] TIC 16005254 ... ok | sec=71 | vf=0.822 | 0.53s
[391/2011] TIC 156115721 ... ok | sec=34 | vf=0.929 | 0.54s
[392/2011] TIC 335483600 ... ok | sec=58 | vf=0.977 | 0.65s
[393/2011] TIC 298074836 ... ok | sec=20 | vf=0.940 | 0.56s
[394/2011] TIC 90448944 ... ok | sec=36 | vf=0.871 | 0.54s
[395/2011] TIC 317951248 ... ok | sec=33 | vf=0.934 | 0.52s
[396/2011] TIC 355636844 ... ok | sec=29 | vf=0.787 | 0.51s
[397/2011] TIC 192372961 ... ok | sec=58 | vf=0.970 | 0.54s
[398/2011] TIC 188768068 ... ok | sec=20 | vf=0.940 | 0.58s
[399/2011] TIC 307377219 ... ok | sec=71 | vf=0.811 | 0.57s
[400/2011] TIC 229455001 ... ok | sec=14 | vf=0.963 | 0.51s
[401/2011] TIC 237808867 ... ok | sec=33 | vf=0.938 | 0.57s
[402/2011] TIC 357416482 ... ok | sec=24 | vf=0.965 | 0.55s
[403/2011] TIC 116257066 ... ok | sec=44 | vf=0.929 | 0.60s
[404/2011] TIC 303867090 ... ok | sec=90 | vf=0.915 | 0.52s
[405/2011] TIC 239816546 ... ok | sec=44 | vf=0.930 | 0.60s
[406/2011] TIC 468977648 ... ok | sec=89 | vf=0.978 | 0.62s
[407/2011] TIC 261141602 ... ok | sec=86 | vf=0.594 | 0.58s
[408/2011] TIC 110428269 ... ok | sec=41 | vf=0.957 | 0.57s
[409/2011] TIC 269333648 ... ok | sec=63 | vf=0.973 | 0.56s
[410/2011] TIC 51024887 ... ok | sec=58 | vf=0.958 | 0.65s
[411/2011] TIC 151825527 ... ok | sec=9 | vf=0.868 | 0.50s
[412/2011] TIC 260476837 ... ok | sec=13 | vf=0.853 | 0.53s
[413/2011] TIC 235683377 ... ok | sec=14 | vf=0.963 | 0.54s
[414/2011] TIC 352682207 ... ok | sec=58 | vf=0.951 | 0.54s
[415/2011] TIC 352682207 ... ok | sec=58 | vf=0.951 | 0.53s
[416/2011] TIC 352682207 ... ok | sec=58 | vf=0.951 | 0.51s
[417/2011] TIC 198153540 ... ok | sec=22 | vf=0.890 | 0.59s
[418/2011] TIC 198153540 ... ok | sec=22 | vf=0.890 | 0.52s
[419/2011] TIC 127793615 ... ok | sec=38 | vf=0.949 | 0.59s
[420/2011] TIC 1167538 ... ok | sec=32 | vf=0.936 | 0.58s
[421/2011] TIC 181804752 ... ok | sec=63 | vf=0.895 | 0.50s
[422/2011] TIC 181804752 ... ok | sec=63 | vf=0.895 | 0.54s
[423/2011] TIC 440801822 ... ok | sec=33 | vf=0.938 | 0.58s
[424/2011] TIC 367102581 ... ok | sec=58 | vf=0.977 | 0.52s
[425/2011] TIC 233602827 ... ok | sec=14 | vf=0.963 | 0.55s
[426/2011] TIC 233602827 ... ok | sec=14 | vf=0.963 | 0.51s
[427/2011] TIC 321436679 ... ok | sec=59 | vf=0.862 | 0.58s
[428/2011] TIC 277103955 ... ok | sec=1 | vf=0.926 | 0.54s
[429/2011] TIC 140830390 ... ok | sec=13 | vf=0.853 | 0.59s
[430/2011] TIC 258777137 ... ok | sec=14 | vf=0.963 | 0.59s
[431/2011] TIC 404518509 ... ok | sec=30 | vf=0.859 | 0.58s
[432/2011] TIC 73228647 ... ok | sec=64 | vf=0.976 | 0.51s
[433/2011] TIC 49705089 ... ok | sec=87 | vf=0.744 | 0.55s
[434/2011] TIC 233497719 ... ok | sec=24 | vf=0.965 | 0.61s
[435/2011] TIC 65347776 ... ok | sec=4 | vf=0.798 | 0.55s
[436/2011] TIC 158241252 ... ok | sec=40 | vf=0.966 | 0.56s
[437/2011] TIC 149845414 ... ok | sec=34 | vf=0.927 | 0.56s
[438/2011] TIC 199162630 ... ok | sec=76 | vf=0.976 | 0.60s
[439/2011] TIC 128501004 ... ok | sec=56 | vf=0.977 | 0.50s
[440/2011] TIC 230075120 ... ok | sec=47 | vf=0.864 | 0.51s
[441/2011] TIC 459762279 ... ok | sec=74 | vf=0.650 | 0.55s
[442/2011] TIC 117256577 ... ok | sec=55 | vf=0.965 | 0.55s
[443/2011] TIC 73540072 ... ok | sec=50 | vf=0.569 | 0.53s
[444/2011] TIC 449050247 ... ok | sec=32 | vf=0.922 | 0.51s
[445/2011] TIC 350153977 ... ok | sec=13 | vf=0.853 | 0.56s
[446/2011] TIC 343628284 ... ok | sec=15 | vf=0.949 | 0.60s
[447/2011] TIC 116608612 ... ok | sec=44 | vf=0.930 | 0.54s
[448/2011] TIC 151930063 ... ok | sec=88 | vf=0.949 | 0.60s
[449/2011] TIC 409459226 ... ok | sec=33 | vf=0.938 | 0.58s
[450/2011] TIC 365733349 ... ok | sec=17 | vf=0.802 | 0.56s
[451/2011] TIC 82707763 ... ok | sec=37 | vf=0.795 | 0.55s
[452/2011] TIC 372172128 ... ok | sec=94 | vf=0.823 | 0.63s
[453/2011] TIC 102840239 ... ok | sec=63 | vf=0.973 | 0.72s
[454/2011] TIC 102840239 ... ok | sec=63 | vf=0.973 | 0.64s
[455/2011] TIC 295354126 ... ok | sec=38 | vf=0.963 | 0.63s
[456/2011] TIC 146463781 ... ok | sec=7 | vf=0.929 | 1.95s
[457/2011] TIC 240823272 ... ok | sec=58 | vf=0.876 | 2.20s
[458/2011] TIC 186000935 ... ok | sec=41 | vf=0.957 | 2.19s
[459/2011] TIC 317507345 ... ok | sec=58 | vf=0.977 | 1.96s
[460/2011] TIC 115242351 ... ok | sec=96 | vf=0.827 | 2.08s
[461/2011] TIC 271478281 ... ok | sec=27 | vf=0.957 | 2.14s
[462/2011] TIC 229747848 ... ok | sec=14 | vf=0.963 | 1.89s
[463/2011] TIC 229747848 ... ok | sec=14 | vf=0.963 | 2.17s
[464/2011] TIC 237200747 ... ok | sec=14 | vf=0.963 | 2.09s
[465/2011] TIC 207501148 ... ok | sec=19 | vf=0.914 | 2.57s
[466/2011] TIC 143526444 ... ok | sec=7 | vf=0.929 | 2.41s
[467/2011] TIC 155995204 ... ok | sec=29 | vf=0.777 | 2.35s
[468/2011] TIC 49428710 ... ok | sec=45 | vf=0.896 | 1.89s
[469/2011] TIC 287139872 ... ok | sec=14 | vf=0.955 | 0.70s
[470/2011] TIC 287139872 ... ok | sec=14 | vf=0.955 | 0.88s
[471/2011] TIC 44898913 ... ok | sec=5 | vf=0.911 | 0.60s
[472/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.64s
[473/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.53s
[474/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.53s
[475/2011] TIC 441732151 ... ok | sec=15 | vf=0.937 | 0.52s
[476/2011] TIC 142937186 ... ok | sec=31 | vf=0.910 | 0.62s
[477/2011] TIC 384386061 ... ok | sec=93 | vf=0.809 | 0.75s
[478/2011] TIC 372207328 ... ok | sec=18 | vf=0.845 | 1.12s
[479/2011] TIC 460984940 ... ok | sec=37 | vf=0.950 | 0.70s
[480/2011] TIC 73244652 ... ok | sec=60 | vf=0.689 | 0.65s
[481/2011] TIC 278968371 ... ok | sec=54 | vf=0.743 | 0.68s
[482/2011] TIC 229650439 ... ok | sec=14 | vf=0.963 | 0.66s
[483/2011] TIC 229650439 ... ok | sec=14 | vf=0.963 | 0.59s
[484/2011] TIC 118308828 ... ok | sec=63 | vf=0.973 | 0.65s
[485/2011] TIC 100990000 ... ok | sec=30 | vf=0.859 | 0.61s
[486/2011] TIC 100990000 ... ok | sec=30 | vf=0.859 | 0.65s
[487/2011] TIC 459942762 ... ok | sec=32 | vf=0.923 | 0.64s
[488/2011] TIC 252636888 ... ok | sec=57 | vf=0.869 | 0.53s
[489/2011] TIC 410153553 ... ok | sec=27 | vf=0.920 | 0.58s
[490/2011] TIC 175079720 ... ok | sec=61 | vf=0.854 | 0.55s
[491/2011] TIC 176956893 ... ok | sec=27 | vf=0.794 | 0.59s
[492/2011] TIC 258871793 ... ok | sec=24 | vf=0.965 | 0.56s
[493/2011] TIC 318753380 ... ok | sec=31 | vf=0.885 | 0.56s
[494/2011] TIC 48103627 ... ok | sec=36 | vf=0.850 | 0.59s
[495/2011] TIC 390651552 ... ok | sec=23 | vf=0.720 | 0.57s
[496/2011] TIC 293607057 ... ok | sec=89 | vf=0.926 | 0.56s
[497/2011] TIC 235684392 ... ok | sec=47 | vf=0.841 | 0.62s
[498/2011] TIC 188589164 ... ok | sec=25 | vf=0.949 | 0.60s
[499/2011] TIC 90544017 ... ok | sec=35 | vf=0.769 | 0.80s
[500/2011] TIC 263203229 ... ok | sec=93 | vf=0.851 | 0.66s
[501/2011] TIC 294315741 ... ok | sec=87 | vf=0.775 | 0.57s
[502/2011] TIC 394509844 ... ok | sec=38 | vf=0.963 | 0.57s
[503/2011] TIC 295413003 ... ok | sec=55 | vf=0.965 | 0.60s
[504/2011] TIC 294173437 ... ok | sec=76 | vf=0.976 | 0.58s
[505/2011] TIC 259168516 ... ok | sec=14 | vf=0.963 | 0.56s
[506/2011] TIC 376353509 ... ok | sec=79 | vf=0.976 | 0.57s
[507/2011] TIC 459837008 ... ok | sec=25 | vf=0.949 | 0.60s
[508/2011] TIC 459837008 ... ok | sec=25 | vf=0.949 | 0.58s
[509/2011] TIC 52368076 ... ok | sec=2 | vf=0.943 | 0.65s
[510/2011] TIC 52368076 ... ok | sec=2 | vf=0.943 | 0.65s
[511/2011] TIC 52368076 ... ok | sec=2 | vf=0.943 | 0.57s
[512/2011] TIC 5772442 ... ok | sec=34 | vf=0.918 | 0.55s
[513/2011] TIC 360630575 ... ok | sec=38 | vf=0.963 | 0.59s
[514/2011] TIC 360630575 ... ok | sec=38 | vf=0.963 | 0.67s
[515/2011] TIC 233569098 ... ok | sec=40 | vf=0.966 | 0.64s
[516/2011] TIC 349790953 ... ok | sec=1 | vf=0.926 | 0.63s
[517/2011] TIC 392112968 ... ok | sec=64 | vf=0.976 | 0.68s
[518/2011] TIC 150428135 ... ok | sec=1 | vf=0.926 | 0.63s
[519/2011] TIC 150428135 ... ok | sec=1 | vf=0.926 | 0.57s
[520/2011] TIC 150428135 ... ok | sec=1 | vf=0.926 | 0.61s
[521/2011] TIC 150428135 ... ok | sec=1 | vf=0.926 | 0.60s
[522/2011] TIC 467179528 ... ok | sec=21 | vf=0.958 | 0.63s
[523/2011] TIC 467179528 ... ok | sec=21 | vf=0.958 | 0.64s
[524/2011] TIC 129107501 ... ok | sec=83 | vf=0.965 | 0.56s
[525/2011] TIC 52368076 ... ok | sec=2 | vf=0.943 | 0.57s
[526/2011] TIC 52368076 ... ok | sec=2 | vf=0.943 | 0.59s
[527/2011] TIC 52368076 ... ok | sec=2 | vf=0.943 | 0.52s
[528/2011] TIC 308919449 ... ok | sec=1 | vf=0.926 | 0.61s
[529/2011] TIC 332558858 ... ok | sec=31 | vf=0.905 | 0.55s
[530/2011] TIC 275111900 ... ok | sec=56 | vf=0.977 | 0.56s
[531/2011] TIC 445137888 ... ok | sec=58 | vf=0.884 | 0.52s
[532/2011] TIC 209459275 ... ok | sec=31 | vf=0.907 | 0.58s
[533/2011] TIC 374847873 ... ok | sec=90 | vf=0.959 | 0.56s
[534/2011] TIC 144700903 ... ok | sec=6 | vf=0.931 | 0.61s
[535/2011] TIC 12421862 ... ok | sec=2 | vf=0.943 | 0.59s
[536/2011] TIC 73649615 ... ok | sec=37 | vf=0.864 | 0.56s
[537/2011] TIC 28900646 ... ok | sec=19 | vf=0.948 | 1.08s
[538/2011] TIC 219466803 ... ok | sec=74 | vf=0.683 | 1.02s
[539/2011] TIC 178155732 ... ok | sec=31 | vf=0.910 | 1.13s
[540/2011] TIC 178155732 ... ok | sec=31 | vf=0.910 | 1.11s
[541/2011] TIC 178155732 ... ok | sec=31 | vf=0.910 | 1.17s
[542/2011] TIC 462162963 ... ok | sec=90 | vf=0.959 | 1.19s
[543/2011] TIC 29781292 ... ok | sec=2 | vf=0.943 | 1.01s
[544/2011] TIC 29781292 ... ok | sec=2 | vf=0.943 | 0.60s
[545/2011] TIC 29781292 ... ok | sec=2 | vf=0.943 | 0.64s
[546/2011] TIC 274762761 ... ok | sec=41 | vf=0.927 | 0.71s
[547/2011] TIC 138361973 ... ok | sec=74 | vf=0.977 | 0.79s
[548/2011] TIC 470315428 ... ok | sec=59 | vf=0.874 | 0.80s
[549/2011] TIC 219860288 ... ok | sec=16 | vf=0.887 | 0.77s
[550/2011] TIC 183979262 ... ok | sec=27 | vf=0.957 | 0.64s
[551/2011] TIC 288391628 ... ok | sec=40 | vf=0.966 | 0.66s
[552/2011] TIC 305550963 ... ok | sec=58 | vf=0.923 | 0.75s
[553/2011] TIC 376740324 ... ok | sec=90 | vf=0.959 | 0.68s
[554/2011] TIC 149601126 ... ok | sec=27 | vf=0.957 | 0.77s
[555/2011] TIC 149601126 ... ok | sec=27 | vf=0.957 | 0.80s
[556/2011] TIC 22020459 ... ok | sec=62 | vf=0.826 | 0.80s
[557/2011] TIC 355867695 ... ok | sec=14 | vf=0.963 | 0.81s
[558/2011] TIC 355867695 ... ok | sec=14 | vf=0.963 | 0.79s
[559/2011] TIC 355867695 ... ok | sec=14 | vf=0.963 | 0.82s
[560/2011] TIC 427654774 ... ok | sec=52 | vf=0.943 | 0.74s
[561/2011] TIC 140706664 ... ok | sec=35 | vf=0.766 | 0.75s
[562/2011] TIC 207468071 ... ok | sec=24 | vf=0.860 | 0.77s
[563/2011] TIC 207468071 ... ok | sec=24 | vf=0.860 | 0.82s
[564/2011] TIC 187532854 ... ok | sec=73 | vf=0.591 | 0.67s
[565/2011] TIC 1001477809 ... no_fits | sec=-1 | vf=0.000 | 0.67s
[566/2011] TIC 199688472 ... ok | sec=14 | vf=0.963 | 0.76s
[567/2011] TIC 218795833 ... ok | sec=7 | vf=0.927 | 0.77s
[568/2011] TIC 219189765 ... ok | sec=63 | vf=0.899 | 0.74s
[569/2011] TIC 83053699 ... ok | sec=58 | vf=0.953 | 0.84s
[570/2011] TIC 287156968 ... ok | sec=13 | vf=0.853 | 0.78s
[571/2011] TIC 113921235 ... ok | sec=44 | vf=0.897 | 0.82s
[572/2011] TIC 167418898 ... ok | sec=1 | vf=0.926 | 0.98s
[573/2011] TIC 277987172 ... ok | sec=81 | vf=0.788 | 1.20s
[574/2011] TIC 82362447 ... ok | sec=61 | vf=0.853 | 0.67s
[575/2011] TIC 58542531 ... ok | sec=19 | vf=0.950 | 0.79s
[576/2011] TIC 394357918 ... ok | sec=39 | vf=0.963 | 0.66s
[577/2011] TIC 361711730 ... ok | sec=100 | vf=0.864 | 0.65s
[578/2011] TIC 358070912 ... ok | sec=63 | vf=0.876 | 0.66s
[579/2011] TIC 193634953 ... ok | sec=74 | vf=0.833 | 0.69s
[580/2011] TIC 37770169 ... ok | sec=33 | vf=0.938 | 0.67s
[581/2011] TIC 249812036 ... ok | sec=76 | vf=0.976 | 0.74s
[582/2011] TIC 233735068 ... ok | sec=16 | vf=0.808 | 0.69s
[583/2011] TIC 206466531 ... ok | sec=30 | vf=0.836 | 0.65s
[584/2011] TIC 150098860 ... ok | sec=2 | vf=0.943 | 0.81s
[585/2011] TIC 147340931 ... ok | sec=36 | vf=0.859 | 0.70s
[586/2011] TIC 300810086 ... ok | sec=10 | vf=0.805 | 0.70s
[587/2011] TIC 404505029 ... ok | sec=23 | vf=0.732 | 0.70s
[588/2011] TIC 314724818 ... ok | sec=65 | vf=0.970 | 0.75s
[589/2011] TIC 307210830 ... ok | sec=5 | vf=0.905 | 0.66s
[590/2011] TIC 307210830 ... ok | sec=5 | vf=0.905 | 0.69s
[591/2011] TIC 307210830 ... ok | sec=5 | vf=0.905 | 0.70s
[592/2011] TIC 236387002 ... ok | sec=25 | vf=0.949 | 0.61s
[593/2011] TIC 279982557 ... ok | sec=17 | vf=0.778 | 0.65s
[594/2011] TIC 369861731 ... ok | sec=94 | vf=0.827 | 0.80s
[595/2011] TIC 380886535 ... ok | sec=30 | vf=0.818 | 0.75s
[596/2011] TIC 371188886 ... ok | sec=38 | vf=0.963 | 0.78s
[597/2011] TIC 371188886 ... ok | sec=38 | vf=0.963 | 0.72s
[598/2011] TIC 260298958 ... ok | sec=27 | vf=0.957 | 0.65s
[599/2011] TIC 310002617 ... ok | sec=40 | vf=0.966 | 0.62s
[600/2011] TIC 197959526 ... ok | sec=28 | vf=0.753 | 0.66s
[601/2011] TIC 155491828 ... ok | sec=34 | vf=0.928 | 0.63s
[602/2011] TIC 366563452 ... ok | sec=19 | vf=0.947 | 0.73s
[603/2011] TIC 262530407 ... ok | sec=2 | vf=0.943 | 0.65s
[604/2011] TIC 260647166 ... ok | sec=37 | vf=0.877 | 0.58s
[605/2011] TIC 260647166 ... ok | sec=37 | vf=0.877 | 0.72s
[606/2011] TIC 260647166 ... ok | sec=37 | vf=0.877 | 0.66s
[607/2011] TIC 260647166 ... ok | sec=37 | vf=0.877 | 0.64s
[608/2011] TIC 279741379 ... ok | sec=2 | vf=0.943 | 0.71s
[609/2011] TIC 279741379 ... ok | sec=2 | vf=0.943 | 0.66s
[610/2011] TIC 250484865 ... ok | sec=33 | vf=0.938 | 0.62s
[611/2011] TIC 137500798 ... ok | sec=40 | vf=0.966 | 0.71s
[612/2011] TIC 345333936 ... ok | sec=78 | vf=0.975 | 0.57s
[613/2011] TIC 74482749 ... ok | sec=36 | vf=0.892 | 0.63s
[614/2011] TIC 431999925 ... ok | sec=34 | vf=0.928 | 0.70s
[615/2011] TIC 97700520 ... ok | sec=33 | vf=0.938 | 0.60s
[616/2011] TIC 312899686 ... ok | sec=82 | vf=0.975 | 0.62s
[617/2011] TIC 62530991 ... ok | sec=61 | vf=0.854 | 0.58s
[618/2011] TIC 439867639 ... ok | sec=31 | vf=0.885 | 0.60s
[619/2011] TIC 54085154 ... ok | sec=9 | vf=0.885 | 0.67s
[620/2011] TIC 323687123 ... ok | sec=45 | vf=0.898 | 0.65s
[621/2011] TIC 393251073 ... ok | sec=47 | vf=0.817 | 0.58s
[622/2011] TIC 17865622 ... ok | sec=56 | vf=0.977 | 0.63s
[623/2011] TIC 370745311 ... ok | sec=38 | vf=0.963 | 0.58s
[624/2011] TIC 437740083 ... ok | sec=84 | vf=0.749 | 0.67s
[625/2011] TIC 368739874 ... dropped_low_quality | sec=51 | vf=0.382 | 0.58s
[626/2011] TIC 140691463 ... ok | sec=9 | vf=0.855 | 0.78s
[627/2011] TIC 219854519 ... ok | sec=40 | vf=0.966 | 0.72s
[628/2011] TIC 289661991 ... ok | sec=47 | vf=0.840 | 0.82s
[629/2011] TIC 207141131 ... ok | sec=2 | vf=0.943 | 0.72s
[630/2011] TIC 240148934 ... ok | sec=44 | vf=0.903 | 0.66s
[631/2011] TIC 394561119 ... ok | sec=65 | vf=0.968 | 0.89s
[632/2011] TIC 31374837 ... ok | sec=32 | vf=0.935 | 0.63s
[633/2011] TIC 31374837 ... ok | sec=32 | vf=0.935 | 0.65s
[634/2011] TIC 295807723 ... ok | sec=75 | vf=0.977 | 0.79s
[635/2011] TIC 142276270 ... ok | sec=21 | vf=0.965 | 0.67s
[636/2011] TIC 142276270 ... ok | sec=21 | vf=0.965 | 0.60s
[637/2011] TIC 142276270 ... ok | sec=21 | vf=0.965 | 0.61s
[638/2011] TIC 142276270 ... ok | sec=21 | vf=0.965 | 0.56s
[639/2011] TIC 141488193 ... ok | sec=40 | vf=0.966 | 0.60s
[640/2011] TIC 341729521 ... ok | sec=34 | vf=0.925 | 0.57s
[641/2011] TIC 253132689 ... ok | sec=38 | vf=0.963 | 0.56s
[642/2011] TIC 102734241 ... ok | sec=41 | vf=0.957 | 0.67s
[643/2011] TIC 257605131 ... ok | sec=31 | vf=0.915 | 0.66s
[644/2011] TIC 257605131 ... ok | sec=31 | vf=0.915 | 0.63s
[645/2011] TIC 257605131 ... ok | sec=31 | vf=0.915 | 0.68s
[646/2011] TIC 400476523 ... ok | sec=40 | vf=0.966 | 0.63s
[647/2011] TIC 24364065 ... ok | sec=40 | vf=0.966 | 0.62s
[648/2011] TIC 389900760 ... ok | sec=24 | vf=0.965 | 0.63s
[649/2011] TIC 89702406 ... ok | sec=37 | vf=0.871 | 0.82s
[650/2011] TIC 4070275 ... ok | sec=32 | vf=0.916 | 1.00s
[651/2011] TIC 400323948 ... ok | sec=38 | vf=0.963 | 0.75s
[652/2011] TIC 379931600 ... ok | sec=40 | vf=0.966 | 0.66s
[653/2011] TIC 407966340 ... ok | sec=32 | vf=0.923 | 0.78s
[654/2011] TIC 407966340 ... ok | sec=32 | vf=0.923 | 0.66s
[655/2011] TIC 124709665 ... ok | sec=33 | vf=0.938 | 0.67s
[656/2011] TIC 136971594 ... ok | sec=55 | vf=0.965 | 0.67s
[657/2011] TIC 349786918 ... ok | sec=6 | vf=0.937 | 0.80s
[658/2011] TIC 76923707 ... ok | sec=2 | vf=0.943 | 0.71s
[659/2011] TIC 230055368 ... ok | sec=22 | vf=0.819 | 0.72s
[660/2011] TIC 470974162 ... ok | sec=47 | vf=0.850 | 0.74s
[661/2011] TIC 319068154 ... ok | sec=77 | vf=0.638 | 0.66s
[662/2011] TIC 313891529 ... ok | sec=96 | vf=0.786 | 0.75s
[663/2011] TIC 170103435 ... ok | sec=7 | vf=0.929 | 0.83s
[664/2011] TIC 469184909 ... ok | sec=64 | vf=0.976 | 0.66s
[665/2011] TIC 394722182 ... ok | sec=93 | vf=0.820 | 0.83s
[666/2011] TIC 194179013 ... ok | sec=93 | vf=0.873 | 0.65s
[667/2011] TIC 350995812 ... ok | sec=40 | vf=0.966 | 0.68s
[668/2011] TIC 341297143 ... ok | sec=82 | vf=0.924 | 1.52s
[669/2011] TIC 384045439 ... ok | sec=83 | vf=0.965 | 1.76s
[670/2011] TIC 89535068 ... ok | sec=37 | vf=0.879 | 1.85s
[671/2011] TIC 259126549 ... ok | sec=24 | vf=0.965 | 1.91s
[672/2011] TIC 188593930 ... ok | sec=29 | vf=0.791 | 1.88s
[673/2011] TIC 311121985 ... ok | sec=19 | vf=0.943 | 1.75s
[674/2011] TIC 232568235 ... ok | sec=24 | vf=0.965 | 1.84s
[675/2011] TIC 219852882 ... ok | sec=14 | vf=0.963 | 1.77s
[676/2011] TIC 219852882 ... ok | sec=14 | vf=0.963 | 1.74s
[677/2011] TIC 48188920 ... ok | sec=54 | vf=0.940 | 1.86s
[678/2011] TIC 460140752 ... ok | sec=37 | vf=0.951 | 1.72s
[679/2011] TIC 285524410 ... ok | sec=88 | vf=0.945 | 1.88s
[680/2011] TIC 26054627 ... ok | sec=70 | vf=0.841 | 1.11s
[681/2011] TIC 329148988 ... ok | sec=24 | vf=0.965 | 0.59s
[682/2011] TIC 446549906 ... ok | sec=93 | vf=0.858 | 0.74s
[683/2011] TIC 427352241 ... ok | sec=6 | vf=0.947 | 0.59s
[684/2011] TIC 17005768 ... ok | sec=57 | vf=0.869 | 0.68s
[685/2011] TIC 353586703 ... ok | sec=73 | vf=0.645 | 0.61s
[686/2011] TIC 160162987 ... ok | sec=40 | vf=0.966 | 0.58s
[687/2011] TIC 169765334 ... ok | sec=69 | vf=0.804 | 0.75s
[688/2011] TIC 55652896 ... ok | sec=2 | vf=0.943 | 0.68s
[689/2011] TIC 55652896 ... ok | sec=2 | vf=0.943 | 0.60s
[690/2011] TIC 29960110 ... ok | sec=31 | vf=0.881 | 0.59s
[691/2011] TIC 239977528 ... ok | sec=72 | vf=0.828 | 0.62s
[692/2011] TIC 470381900 ... ok | sec=19 | vf=0.949 | 0.59s
[693/2011] TIC 47617038 ... ok | sec=65 | vf=0.839 | 0.52s
[694/2011] TIC 151920165 ... ok | sec=63 | vf=0.968 | 0.59s
[695/2011] TIC 424699834 ... ok | sec=56 | vf=0.891 | 0.63s
[696/2011] TIC 7439481 ... ok | sec=38 | vf=0.947 | 0.63s
[697/2011] TIC 118327550 ... ok | sec=2 | vf=0.943 | 0.55s
[698/2011] TIC 313675203 ... ok | sec=65 | vf=0.969 | 0.58s
[699/2011] TIC 76420654 ... ok | sec=80 | vf=0.924 | 0.58s
[700/2011] TIC 370133522 ... ok | sec=27 | vf=0.955 | 0.57s
[701/2011] TIC 119292328 ... ok | sec=33 | vf=0.938 | 0.65s
[702/2011] TIC 424747720 ... ok | sec=13 | vf=0.844 | 0.65s
[703/2011] TIC 180987952 ... ok | sec=62 | vf=0.947 | 0.67s
[704/2011] TIC 167098530 ... ok | sec=55 | vf=0.800 | 0.63s
[705/2011] TIC 9348006 ... ok | sec=21 | vf=0.891 | 0.62s
[706/2011] TIC 237751146 ... ok | sec=33 | vf=0.936 | 0.53s
[707/2011] TIC 307809773 ... ok | sec=43 | vf=0.910 | 0.57s
[708/2011] TIC 307809773 ... ok | sec=43 | vf=0.910 | 0.55s
[709/2011] TIC 54962195 ... ok | sec=62 | vf=0.844 | 0.57s
[710/2011] TIC 54962195 ... ok | sec=62 | vf=0.844 | 0.58s
[711/2011] TIC 54962195 ... ok | sec=62 | vf=0.844 | 0.56s
[712/2011] TIC 198390247 ... ok | sec=14 | vf=0.963 | 0.58s
[713/2011] TIC 198390247 ... ok | sec=14 | vf=0.963 | 0.55s
[714/2011] TIC 89510024 ... ok | sec=41 | vf=0.957 | 0.60s
[715/2011] TIC 147895461 ... ok | sec=74 | vf=0.626 | 0.50s
